Wavelength (nm) - Plot 0	Amplitude (cts) - Plot 0	
819.908	1044	
819.936	1042	
819.965	1044	
819.993	1036	
820.021	1038	
820.049	1038	
820.077	1046	
820.106	1044	
820.134	1042	
820.162	1034	
820.19	1048	
820.218	1046	
820.246	1046	
820.275	1040	
820.303	1034	
820.331	1044	
820.359	1046	
820.387	1036	
820.415	1036	
820.444	1040	
820.472	1040	
820.5	1040	
820.528	1040	
820.556	1042	
820.584	1034	
820.613	1036	
820.641	1042	
820.669	1040	
820.697	1036	
820.725	1036	
820.753	1042	
820.782	1038	
820.81	1034	
820.838	1044	
820.866	1038	
820.894	1030	
820.922	1036	
820.951	1036	
820.979	1032	
821.007	1042	
821.035	1038	
821.063	1036	
821.091	1044	
821.119	1036	
821.148	1040	
821.176	1034	
821.204	1038	
821.232	1034	
821.26	1038	
821.288	1036	
821.316	1036	
821.344	1026	
821.373	1028	
821.401	1030	
821.429	1030	
821.457	1038	
821.485	1038	
821.513	1034	
821.541	1042	
821.57	1040	
821.598	1034	
821.626	1036	
821.654	1034	
821.682	1040	
821.71	1032	
821.738	1040	
821.766	1032	
821.794	1034	
821.823	1036	
821.851	1028	
821.879	1030	
821.907	1030	
821.935	1032	
821.963	1032	
821.991	1028	
822.019	1034	
822.047	1028	
822.076	1028	
822.104	1034	
822.132	1030	
822.16	1030	
822.188	1034	
822.216	1022	
822.244	1036	
822.272	1036	
822.3	1036	
822.328	1038	
822.356	1032	
822.385	1034	
822.413	1040	
822.441	1030	
822.469	1036	
822.497	1036	
822.525	1034	
822.553	1030	
822.581	1030	
822.609	1034	
822.637	1034	
822.665	1030	
822.693	1036	
822.722	1032	
822.75	1036	
822.778	1032	
822.806	1030	
822.834	1030	
822.862	1026	
822.89	1022	
822.918	1028	
822.946	1026	
822.974	1030	
823.002	1036	
823.03	1036	
823.058	1034	
823.086	1026	
823.114	1030	
823.142	1022	
823.171	1028	
823.199	1026	
823.227	1026	
823.255	1034	
823.283	1030	
823.311	1026	
823.339	1026	
823.367	1032	
823.395	1028	
823.423	1032	
823.451	1030	
823.479	1038	
823.507	1040	
823.535	1034	
823.563	1026	
823.591	1030	
823.619	1036	
823.647	1034	
823.675	1034	
823.703	1032	
823.731	1038	
823.759	1028	
823.787	1032	
823.815	1028	
823.844	1028	
823.872	1034	
823.9	1032	
823.928	1030	
823.956	1036	
823.984	1030	
824.012	1032	
824.04	1034	
824.068	1026	
824.096	1030	
824.124	1030	
824.152	1024	
824.18	1034	
824.208	1032	
824.236	1028	
824.264	1030	
824.292	1026	
824.32	1028	
824.348	1026	
824.376	1030	
824.404	1028	
824.432	1024	
824.46	1036	
824.488	1028	
824.516	1034	
824.544	1036	
824.572	1026	
824.6	1032	
824.628	1024	
824.656	1032	
824.684	1030	
824.712	1026	
824.74	1036	
824.768	1028	
824.796	1032	
824.824	1024	
824.852	1030	
824.88	1030	
824.908	1030	
824.936	1038	
824.964	1036	
824.992	1026	
825.02	1028	
825.047	1024	
825.075	1030	
825.103	1022	
825.131	1030	
825.159	1024	
825.187	1030	
825.215	1030	
825.243	1034	
825.271	1038	
825.299	1034	
825.327	1036	
825.355	1034	
825.383	1046	
825.411	1036	
825.439	1030	
825.467	1036	
825.495	1032	
825.523	1038	
825.551	1032	
825.579	1032	
825.607	1030	
825.635	1028	
825.663	1028	
825.691	1026	
825.718	1034	
825.746	1030	
825.774	1038	
825.802	1030	
825.83	1032	
825.858	1032	
825.886	1030	
825.914	1026	
825.942	1030	
825.97	1028	
825.998	1026	
826.026	1028	
826.054	1024	
826.082	1034	
826.11	1032	
826.138	1022	
826.165	1026	
826.193	1030	
826.221	1028	
826.249	1028	
826.277	1030	
826.305	1028	
826.333	1024	
826.361	1028	
826.389	1028	
826.417	1022	
826.445	1020	
826.473	1026	
826.5	1034	
826.528	1030	
826.556	1026	
826.584	1026	
826.612	1026	
826.64	1022	
826.668	1028	
826.696	1036	
826.724	1026	
826.752	1032	
826.779	1024	
826.807	1022	
826.835	1026	
826.863	1032	
826.891	1026	
826.919	1026	
826.947	1024	
826.975	1020	
827.003	1026	
827.031	1024	
827.058	1020	
827.086	1024	
827.114	1028	
827.142	1030	
827.17	1024	
827.198	1028	
827.226	1030	
827.254	1038	
827.281	1026	
827.309	1024	
827.337	1026	
827.365	1032	
827.393	1028	
827.421	1024	
827.449	1022	
827.477	1026	
827.504	1020	
827.532	1026	
827.56	1026	
827.588	1024	
827.616	1022	
827.644	1022	
827.672	1026	
827.699	1030	
827.727	1026	
827.755	1028	
827.783	1026	
827.811	1018	
827.839	1030	
827.867	1030	
827.894	1024	
827.922	1028	
827.95	1026	
827.978	1028	
828.006	1026	
828.034	1028	
828.062	1030	
828.089	1018	
828.117	1030	
828.145	1026	
828.173	1032	
828.201	1034	
828.229	1026	
828.256	1026	
828.284	1032	
828.312	1020	
828.34	1028	
828.368	1032	
828.396	1026	
828.423	1024	
828.451	1028	
828.479	1020	
828.507	1024	
828.535	1030	
828.562	1038	
828.59	1026	
828.618	1030	
828.646	1028	
828.674	1034	
828.702	1038	
828.729	1036	
828.757	1032	
828.785	1048	
828.813	1044	
828.841	1028	
828.868	1034	
828.896	1040	
828.924	1044	
828.952	1032	
828.98	1042	
829.007	1032	
829.035	1036	
829.063	1032	
829.091	1028	
829.119	1030	
829.146	1030	
829.174	1026	
829.202	1032	
829.23	1030	
829.258	1026	
829.285	1032	
829.313	1038	
829.341	1022	
829.369	1032	
829.396	1024	
829.424	1024	
829.452	1030	
829.48	1024	
829.508	1030	
829.535	1028	
829.563	1028	
829.591	1028	
829.619	1028	
829.646	1024	
829.674	1034	
829.702	1026	
829.73	1028	
829.758	1026	
829.785	1024	
829.813	1032	
829.841	1022	
829.869	1030	
829.896	1030	
829.924	1028	
829.952	1026	
829.98	1022	
830.007	1024	
830.035	1030	
830.063	1024	
830.091	1030	
830.118	1026	
830.146	1022	
830.174	1026	
830.202	1026	
830.229	1034	
830.257	1028	
830.285	1018	
830.313	1030	
830.34	1022	
830.368	1020	
830.396	1014	
830.424	1028	
830.451	1030	
830.479	1026	
830.507	1016	
830.535	1030	
830.562	1024	
830.59	1024	
830.618	1024	
830.645	1020	
830.673	1036	
830.701	1030	
830.729	1028	
830.756	1022	
830.784	1020	
830.812	1030	
830.84	1026	
830.867	1028	
830.895	1030	
830.923	1028	
830.95	1032	
830.978	1022	
831.006	1030	
831.034	1026	
831.061	1024	
831.089	1028	
831.117	1026	
831.144	1028	
831.172	1032	
831.2	1026	
831.227	1024	
831.255	1032	
831.283	1032	
831.311	1026	
831.338	1018	
831.366	1034	
831.394	1036	
831.421	1020	
831.449	1026	
831.477	1022	
831.504	1026	
831.532	1034	
831.56	1026	
831.587	1024	
831.615	1028	
831.643	1024	
831.67	1028	
831.698	1028	
831.726	1024	
831.754	1030	
831.781	1030	
831.809	1026	
831.837	1024	
831.864	1024	
831.892	1026	
831.92	1032	
831.947	1026	
831.975	1024	
832.003	1028	
832.03	1024	
832.058	1026	
832.086	1026	
832.113	1030	
832.141	1024	
832.169	1034	
832.196	1026	
832.224	1034	
832.252	1026	
832.279	1024	
832.307	1028	
832.334	1026	
832.362	1030	
832.39	1032	
832.417	1028	
832.445	1022	
832.473	1030	
832.5	1026	
832.528	1026	
832.556	1030	
832.583	1022	
832.611	1020	
832.639	1022	
832.666	1018	
832.694	1032	
832.721	1026	
832.749	1024	
832.777	1024	
832.804	1020	
832.832	1028	
832.86	1024	
832.887	1028	
832.915	1032	
832.942	1024	
832.97	1026	
832.998	1020	
833.025	1032	
833.053	1036	
833.081	1028	
833.108	1032	
833.136	1028	
833.163	1026	
833.191	1024	
833.219	1026	
833.246	1024	
833.274	1020	
833.301	1026	
833.329	1034	
833.357	1022	
833.384	1024	
833.412	1032	
833.44	1032	
833.467	1024	
833.495	1028	
833.522	1028	
833.55	1030	
833.577	1024	
833.605	1026	
833.633	1026	
833.66	1020	
833.688	1026	
833.715	1030	
833.743	1026	
833.771	1028	
833.798	1028	
833.826	1028	
833.853	1030	
833.881	1020	
833.909	1020	
833.936	1030	
833.964	1024	
833.991	1028	
834.019	1030	
834.046	1026	
834.074	1026	
834.102	1030	
834.129	1026	
834.157	1026	
834.184	1024	
834.212	1028	
834.239	1030	
834.267	1032	
834.295	1028	
834.322	1032	
834.35	1022	
834.377	1026	
834.405	1028	
834.432	1030	
834.46	1026	
834.487	1026	
834.515	1028	
834.543	1034	
834.57	1026	
834.598	1034	
834.625	1030	
834.653	1028	
834.68	1026	
834.708	1030	
834.735	1026	
834.763	1028	
834.79	1020	
834.818	1030	
834.846	1030	
834.873	1032	
834.901	1030	
834.928	1028	
834.956	1024	
834.983	1024	
835.011	1028	
835.038	1030	
835.066	1026	
835.093	1022	
835.121	1028	
835.148	1022	
835.176	1022	
835.203	1028	
835.231	1028	
835.258	1030	
835.286	1028	
835.313	1030	
835.341	1032	
835.368	1030	
835.396	1030	
835.424	1026	
835.451	1028	
835.479	1030	
835.506	1030	
835.534	1030	
835.561	1032	
835.589	1032	
835.616	1032	
835.644	1040	
835.671	1024	
835.699	1028	
835.726	1032	
835.754	1034	
835.781	1030	
835.809	1030	
835.836	1026	
835.864	1024	
835.891	1026	
835.918	1026	
835.946	1026	
835.973	1032	
836.001	1030	
836.028	1030	
836.056	1030	
836.083	1028	
836.111	1032	
836.138	1026	
836.166	1034	
836.193	1032	
836.221	1030	
836.248	1034	
836.276	1034	
836.303	1042	
836.331	1046	
836.358	1040	
836.386	1050	
836.413	1050	
836.441	1054	
836.468	1050	
836.495	1048	
836.523	1054	
836.55	1048	
836.578	1042	
836.605	1040	
836.633	1036	
836.66	1036	
836.688	1034	
836.715	1024	
836.743	1040	
836.77	1032	
836.797	1032	
836.825	1032	
836.852	1030	
836.88	1038	
836.907	1032	
836.935	1026	
836.962	1028	
836.99	1032	
837.017	1028	
837.044	1034	
837.072	1036	
837.099	1028	
837.127	1034	
837.154	1026	
837.182	1026	
837.209	1022	
837.236	1026	
837.264	1028	
837.291	1022	
837.319	1024	
837.346	1022	
837.374	1022	
837.401	1020	
837.428	1030	
837.456	1026	
837.483	1016	
837.511	1026	
837.538	1016	
837.565	1026	
837.593	1022	
837.62	1024	
837.648	1020	
837.675	1028	
837.702	1028	
837.73	1032	
837.757	1026	
837.785	1026	
837.812	1028	
837.84	1026	
837.867	1020	
837.894	1024	
837.922	1024	
837.949	1020	
837.976	1022	
838.004	1026	
838.031	1028	
838.059	1030	
838.086	1038	
838.113	1024	
838.141	1026	
838.168	1018	
838.196	1026	
838.223	1032	
838.25	1022	
838.278	1026	
838.305	1028	
838.332	1022	
838.36	1030	
838.387	1024	
838.415	1026	
838.442	1024	
838.469	1026	
838.497	1024	
838.524	1024	
838.551	1026	
838.579	1028	
838.606	1032	
838.634	1028	
838.661	1030	
838.688	1028	
838.716	1026	
838.743	1030	
838.77	1030	
838.798	1032	
838.825	1028	
838.852	1030	
838.88	1026	
838.907	1022	
838.934	1016	
838.962	1026	
838.989	1032	
839.016	1026	
839.044	1026	
839.071	1030	
839.098	1026	
839.126	1024	
839.153	1026	
839.18	1030	
839.208	1018	
839.235	1022	
839.263	1028	
839.29	1026	
839.317	1024	
839.344	1030	
839.372	1032	
839.399	1024	
839.426	1020	
839.454	1028	
839.481	1028	
839.508	1026	
839.536	1032	
839.563	1022	
839.59	1020	
839.618	1028	
839.645	1030	
839.672	1034	
839.7	1030	
839.727	1026	
839.754	1030	
839.782	1022	
839.809	1030	
839.836	1028	
839.863	1028	
839.891	1028	
839.918	1026	
839.945	1030	
839.973	1028	
840	1024	
840.027	1026	
840.055	1022	
840.082	1022	
840.109	1016	
840.136	1032	
840.164	1028	
840.191	1026	
840.218	1024	
840.246	1026	
840.273	1030	
840.3	1034	
840.327	1026	
840.355	1026	
840.382	1036	
840.409	1026	
840.437	1022	
840.464	1042	
840.491	1030	
840.518	1022	
840.546	1030	
840.573	1032	
840.6	1022	
840.628	1028	
840.655	1038	
840.682	1032	
840.709	1030	
840.737	1024	
840.764	1026	
840.791	1030	
840.818	1030	
840.846	1030	
840.873	1024	
840.9	1030	
840.927	1020	
840.955	1026	
840.982	1022	
841.009	1024	
841.036	1028	
841.064	1030	
841.091	1028	
841.118	1024	
841.145	1028	
841.173	1024	
841.2	1028	
841.227	1028	
841.254	1028	
841.282	1026	
841.309	1028	
841.336	1026	
841.363	1024	
841.39	1026	
841.418	1026	
841.445	1030	
841.472	1026	
841.499	1028	
841.527	1022	
841.554	1026	
841.581	1028	
841.608	1030	
841.636	1024	
841.663	1024	
841.69	1026	
841.717	1032	
841.744	1026	
841.772	1032	
841.799	1018	
841.826	1026	
841.853	1026	
841.88	1032	
841.908	1030	
841.935	1030	
841.962	1022	
841.989	1022	
842.016	1026	
842.044	1030	
842.071	1026	
842.098	1030	
842.125	1028	
842.152	1022	
842.18	1024	
842.207	1028	
842.234	1030	
842.261	1020	
842.288	1024	
842.316	1026	
842.343	1034	
842.37	1026	
842.397	1032	
842.424	1026	
842.452	1026	
842.479	1026	
842.506	1028	
842.533	1028	
842.56	1030	
842.587	1028	
842.615	1028	
842.642	1030	
842.669	1020	
842.696	1032	
842.723	1022	
842.75	1026	
842.778	1026	
842.805	1036	
842.832	1026	
842.859	1030	
842.886	1024	
842.913	1022	
842.941	1030	
842.968	1024	
842.995	1028	
843.022	1028	
843.049	1022	
843.076	1030	
843.104	1036	
843.131	1026	
843.158	1026	
843.185	1022	
843.212	1026	
843.239	1034	
843.266	1022	
843.294	1032	
843.321	1026	
843.348	1028	
843.375	1024	
843.402	1026	
843.429	1026	
843.456	1034	
843.483	1024	
843.511	1024	
843.538	1026	
843.565	1028	
843.592	1032	
843.619	1026	
843.646	1022	
843.673	1016	
843.701	1026	
843.728	1028	
843.755	1030	
843.782	1028	
843.809	1024	
843.836	1024	
843.863	1030	
843.89	1024	
843.917	1024	
843.945	1028	
843.972	1024	
843.999	1034	
844.026	1026	
844.053	1024	
844.08	1032	
844.107	1022	
844.134	1026	
844.161	1022	
844.188	1022	
844.216	1022	
844.243	1020	
844.27	1020	
844.297	1022	
844.324	1026	
844.351	1030	
844.378	1024	
844.405	1018	
844.432	1028	
844.459	1028	
844.486	1022	
844.514	1022	
844.541	1024	
844.568	1024	
844.595	1032	
844.622	1026	
844.649	1026	
844.676	1022	
844.703	1026	
844.73	1024	
844.757	1026	
844.784	1026	
844.811	1018	
844.838	1022	
844.866	1028	
844.893	1028	
844.92	1024	
844.947	1024	
844.974	1024	
845.001	1018	
845.028	1026	
845.055	1030	
845.082	1022	
845.109	1026	
845.136	1028	
845.163	1028	
845.19	1024	
845.217	1026	
845.244	1020	
845.271	1030	
845.298	1020	
845.325	1026	
845.352	1030	
845.38	1028	
845.407	1022	
845.434	1028	
845.461	1026	
845.488	1028	
845.515	1028	
845.542	1020	
845.569	1026	
845.596	1018	
845.623	1022	
845.65	1028	
845.677	1022	
845.704	1034	
845.731	1022	
845.758	1022	
845.785	1020	
845.812	1032	
845.839	1026	
845.866	1028	
845.893	1024	
845.92	1030	
845.947	1022	
845.974	1022	
846.001	1030	
846.028	1022	
846.055	1028	
846.082	1026	
846.109	1026	
846.136	1024	
846.163	1024	
846.19	1028	
846.217	1034	
846.244	1020	
846.271	1032	
846.298	1028	
846.325	1020	
846.352	1026	
846.379	1024	
846.406	1028	
846.433	1022	
846.46	1028	
846.487	1024	
846.514	1026	
846.541	1026	
846.568	1020	
846.595	1026	
846.622	1022	
846.649	1028	
846.676	1028	
846.703	1026	
846.73	1028	
846.757	1032	
846.784	1024	
846.811	1026	
846.838	1028	
846.865	1020	
846.892	1030	
846.919	1032	
846.946	1024	
846.973	1030	
847	1022	
847.027	1026	
847.054	1028	
847.08	1026	
847.107	1020	
847.134	1026	
847.161	1020	
847.188	1024	
847.215	1018	
847.242	1024	
847.269	1026	
847.296	1028	
847.323	1024	
847.35	1024	
847.377	1028	
847.404	1030	
847.431	1028	
847.458	1022	
847.485	1022	
847.512	1028	
847.539	1026	
847.566	1022	
847.592	1024	
847.619	1024	
847.646	1028	
847.673	1030	
847.7	1030	
847.727	1032	
847.754	1024	
847.781	1026	
847.808	1028	
847.835	1030	
847.862	1032	
847.889	1032	
847.916	1030	
847.942	1026	
847.969	1028	
847.996	1044	
848.023	1030	
848.05	1036	
848.077	1036	
848.104	1030	
848.131	1038	
848.158	1036	
848.185	1038	
848.212	1036	
848.238	1032	
848.265	1032	
848.292	1032	
848.319	1024	
848.346	1026	
848.373	1024	
848.4	1030	
848.427	1024	
848.454	1014	
848.481	1026	
848.507	1026	
848.534	1026	
848.561	1022	
848.588	1024	
848.615	1022	
848.642	1022	
848.669	1032	
848.696	1030	
848.722	1024	
848.749	1022	
848.776	1024	
848.803	1024	
848.83	1024	
848.857	1028	
848.884	1028	
848.911	1028	
848.937	1026	
848.964	1024	
848.991	1032	
849.018	1018	
849.045	1022	
849.072	1024	
849.099	1020	
849.125	1032	
849.152	1022	
849.179	1026	
849.206	1034	
849.233	1030	
849.26	1034	
849.287	1026	
849.313	1022	
849.34	1034	
849.367	1028	
849.394	1024	
849.421	1028	
849.448	1030	
849.474	1026	
849.501	1024	
849.528	1024	
849.555	1026	
849.582	1030	
849.609	1028	
849.636	1030	
849.662	1030	
849.689	1026	
849.716	1030	
849.743	1028	
849.77	1024	
849.796	1028	
849.823	1030	
849.85	1024	
849.877	1026	
849.904	1024	
849.931	1026	
849.957	1024	
849.984	1028	
850.011	1030	
850.038	1036	
850.065	1026	
850.091	1032	
850.118	1028	
850.145	1020	
850.172	1026	
850.199	1026	
850.225	1028	
850.252	1028	
850.279	1032	
850.306	1028	
850.333	1034	
850.359	1024	
850.386	1026	
850.413	1032	
850.44	1030	
850.467	1022	
850.493	1028	
850.52	1032	
850.547	1026	
850.574	1030	
850.601	1026	
850.627	1024	
850.654	1028	
850.681	1026	
850.708	1028	
850.735	1026	
850.761	1018	
850.788	1024	
850.815	1026	
850.842	1034	
850.868	1022	
850.895	1022	
850.922	1028	
850.949	1024	
850.975	1020	
851.002	1024	
851.029	1028	
851.056	1026	
851.082	1014	
851.109	1024	
851.136	1026	
851.163	1022	
851.19	1030	
851.216	1026	
851.243	1028	
851.27	1026	
851.297	1024	
851.323	1028	
851.35	1026	
851.377	1026	
851.404	1026	
851.43	1024	
851.457	1020	
851.484	1024	
851.51	1030	
851.537	1028	
851.564	1026	
851.591	1022	
851.617	1024	
851.644	1018	
851.671	1026	
851.698	1024	
851.724	1026	
851.751	1024	
851.778	1018	
851.805	1024	
851.831	1022	
851.858	1028	
851.885	1020	
851.911	1024	
851.938	1022	
851.965	1022	
851.992	1020	
852.018	1020	
852.045	1022	
852.072	1026	
852.098	1022	
852.125	1026	
852.152	1022	
852.179	1026	
852.205	1024	
852.232	1026	
852.259	1024	
852.285	1026	
852.312	1034	
852.339	1028	
852.365	1032	
852.392	1028	
852.419	1028	
852.446	1026	
852.472	1028	
852.499	1024	
852.526	1026	
852.552	1024	
852.579	1022	
852.606	1026	
852.632	1020	
852.659	1022	
852.686	1030	
852.712	1022	
852.739	1030	
852.766	1032	
852.792	1024	
852.819	1030	
852.846	1032	
852.872	1028	
852.899	1030	
852.926	1022	
852.952	1028	
852.979	1028	
853.006	1028	
853.032	1032	
853.059	1026	
853.086	1024	
853.112	1026	
853.139	1026	
853.166	1030	
853.192	1030	
853.219	1028	
853.246	1026	
853.272	1028	
853.299	1024	
853.326	1020	
853.352	1026	
853.379	1040	
853.406	1028	
853.432	1028	
853.459	1026	
853.485	1022	
853.512	1022	
853.539	1026	
853.565	1028	
853.592	1028	
853.619	1024	
853.645	1026	
853.672	1028	
853.699	1032	
853.725	1032	
853.752	1028	
853.778	1028	
853.805	1024	
853.832	1024	
853.858	1024	
853.885	1020	
853.912	1026	
853.938	1020	
853.965	1022	
853.991	1024	
854.018	1024	
854.045	1028	
854.071	1028	
854.098	1026	
854.124	1026	
854.151	1024	
854.178	1024	
854.204	1026	
854.231	1026	
854.257	1030	
854.284	1030	
854.311	1022	
854.337	1022	
854.364	1028	
854.39	1024	
854.417	1022	
854.444	1030	
854.47	1028	
854.497	1028	
854.523	1026	
854.55	1026	
854.577	1022	
854.603	1030	
854.63	1024	
854.656	1026	
854.683	1028	
854.709	1032	
854.736	1026	
854.763	1020	
854.789	1028	
854.816	1026	
854.842	1026	
854.869	1028	
854.895	1030	
854.922	1024	
854.949	1024	
854.975	1032	
855.002	1026	
855.028	1026	
855.055	1028	
855.081	1022	
855.108	1018	
855.135	1030	
855.161	1022	
855.188	1026	
855.214	1026	
855.241	1028	
855.267	1026	
855.294	1028	
855.32	1024	
855.347	1022	
855.374	1022	
855.4	1026	
855.427	1030	
855.453	1026	
855.48	1024	
855.506	1030	
855.533	1022	
855.559	1026	
855.586	1030	
855.612	1026	
855.639	1022	
855.665	1022	
855.692	1030	
855.718	1022	
855.745	1030	
855.772	1020	
855.798	1022	
855.825	1026	
855.851	1028	
855.878	1026	
855.904	1022	
855.931	1028	
855.957	1026	
855.984	1024	
856.01	1026	
856.037	1028	
856.063	1020	
856.09	1022	
856.116	1028	
856.143	1026	
856.169	1026	
856.196	1028	
856.222	1028	
856.249	1030	
856.275	1026	
856.302	1026	
856.328	1026	
856.355	1030	
856.381	1028	
856.408	1026	
856.434	1030	
856.461	1026	
856.487	1028	
856.514	1026	
856.54	1022	
856.567	1032	
856.593	1024	
856.62	1020	
856.646	1030	
856.673	1022	
856.699	1026	
856.725	1026	
856.752	1024	
856.778	1026	
856.805	1026	
856.831	1024	
856.858	1026	
856.884	1026	
856.911	1030	
856.937	1032	
856.964	1028	
856.99	1034	
857.017	1024	
857.043	1026	
857.07	1028	
857.096	1016	
857.122	1032	
857.149	1026	
857.175	1022	
857.202	1022	
857.228	1026	
857.255	1024	
857.281	1018	
857.308	1024	
857.334	1026	
857.36	1022	
857.387	1030	
857.413	1028	
857.44	1026	
857.466	1028	
857.493	1026	
857.519	1022	
857.546	1028	
857.572	1032	
857.598	1036	
857.625	1026	
857.651	1028	
857.678	1026	
857.704	1026	
857.731	1032	
857.757	1026	
857.783	1026	
857.81	1022	
857.836	1024	
857.863	1022	
857.889	1022	
857.915	1032	
857.942	1030	
857.968	1026	
857.995	1024	
858.021	1020	
858.047	1022	
858.074	1032	
858.1	1024	
858.127	1032	
858.153	1022	
858.18	1028	
858.206	1024	
858.232	1028	
858.259	1032	
858.285	1018	
858.311	1028	
858.338	1030	
858.364	1024	
858.391	1024	
858.417	1026	
858.443	1024	
858.47	1026	
858.496	1030	
858.523	1026	
858.549	1028	
858.575	1028	
858.602	1028	
858.628	1030	
858.654	1030	
858.681	1030	
858.707	1026	
858.734	1030	
858.76	1032	
858.786	1026	
858.813	1026	
858.839	1030	
858.865	1034	
858.892	1022	
858.918	1032	
858.945	1026	
858.971	1022	
858.997	1036	
859.024	1034	
859.05	1032	
859.076	1030	
859.103	1038	
859.129	1042	
859.155	1046	
859.182	1048	
859.208	1072	
859.234	1088	
859.261	1096	
