Wavelength (nm) - Plot 0	Amplitude (cts) - Plot 0	
899.002	1034	
899.029	1042	
899.055	1044	
899.081	1040	
899.107	1042	
899.134	1042	
899.16	1048	
899.186	1040	
899.213	1048	
899.239	1038	
899.265	1032	
899.291	1044	
899.318	1040	
899.344	1046	
899.37	1040	
899.396	1046	
899.423	1050	
899.449	1038	
899.475	1040	
899.501	1038	
899.528	1044	
899.554	1042	
899.58	1040	
899.606	1046	
899.633	1042	
899.659	1048	
899.685	1040	
899.711	1040	
899.738	1044	
899.764	1046	
899.79	1038	
899.816	1044	
899.843	1042	
899.869	1034	
899.895	1040	
899.921	1042	
899.948	1046	
899.974	1040	
900	1050	
900.026	1042	
900.052	1048	
900.079	1046	
900.105	1044	
900.131	1050	
900.157	1050	
900.184	1056	
900.21	1048	
900.236	1050	
900.262	1044	
900.288	1048	
900.315	1038	
900.341	1036	
900.367	1036	
900.393	1050	
900.419	1044	
900.446	1052	
900.472	1042	
900.498	1042	
900.524	1048	
900.551	1048	
900.577	1052	
900.603	1034	
900.629	1044	
900.655	1050	
900.681	1042	
900.708	1044	
900.734	1042	
900.76	1042	
900.786	1048	
900.812	1046	
900.839	1038	
900.865	1044	
900.891	1048	
900.917	1044	
900.943	1044	
900.97	1040	
900.996	1044	
901.022	1042	
901.048	1048	
901.074	1046	
901.1	1046	
901.127	1046	
901.153	1050	
901.179	1044	
901.205	1038	
901.231	1044	
901.257	1040	
901.284	1040	
901.31	1050	
901.336	1036	
901.362	1048	
901.388	1044	
901.414	1046	
901.441	1048	
901.467	1042	
901.493	1048	
901.519	1042	
901.545	1036	
901.571	1044	
901.597	1052	
901.624	1054	
901.65	1048	
901.676	1052	
901.702	1044	
901.728	1046	
901.754	1040	
901.78	1046	
901.807	1040	
901.833	1040	
901.859	1038	
901.885	1046	
901.911	1046	
901.937	1036	
901.963	1048	
901.99	1046	
902.016	1046	
902.042	1044	
902.068	1038	
902.094	1046	
902.12	1042	
902.146	1042	
902.172	1038	
902.199	1044	
902.225	1042	
902.251	1046	
902.277	1048	
902.303	1042	
902.329	1050	
902.355	1034	
902.381	1038	
902.407	1046	
902.434	1048	
902.46	1042	
902.486	1040	
902.512	1044	
902.538	1044	
902.564	1044	
902.59	1044	
902.616	1042	
902.642	1048	
902.668	1046	
902.695	1034	
902.721	1044	
902.747	1042	
902.773	1040	
902.799	1042	
902.825	1044	
902.851	1036	
902.877	1034	
902.903	1036	
902.929	1048	
902.955	1048	
902.981	1040	
903.008	1046	
903.034	1046	
903.06	1038	
903.086	1038	
903.112	1044	
903.138	1046	
903.164	1042	
903.19	1048	
903.216	1044	
903.242	1052	
903.268	1046	
903.294	1044	
903.32	1034	
903.346	1042	
903.372	1040	
903.398	1042	
903.425	1044	
903.451	1050	
903.477	1042	
903.503	1046	
903.529	1044	
903.555	1046	
903.581	1044	
903.607	1042	
903.633	1050	
903.659	1042	
903.685	1038	
903.711	1040	
903.737	1042	
903.763	1046	
903.789	1042	
903.815	1046	
903.841	1050	
903.867	1046	
903.893	1040	
903.919	1044	
903.945	1048	
903.971	1036	
903.997	1044	
904.023	1040	
904.049	1056	
904.075	1048	
904.101	1054	
904.128	1042	
904.154	1046	
904.18	1048	
904.206	1044	
904.232	1046	
904.258	1044	
904.284	1048	
904.31	1052	
904.336	1050	
904.362	1046	
904.388	1050	
904.414	1040	
904.44	1040	
904.466	1046	
904.492	1040	
904.518	1048	
904.544	1052	
904.57	1044	
904.596	1046	
904.622	1044	
904.648	1038	
904.674	1034	
904.7	1046	
904.726	1048	
904.752	1050	
904.778	1048	
904.804	1040	
904.829	1038	
904.855	1050	
904.881	1040	
904.907	1036	
904.933	1044	
904.959	1046	
904.985	1046	
905.011	1044	
905.037	1050	
905.063	1044	
905.089	1048	
905.115	1040	
905.141	1042	
905.167	1044	
905.193	1048	
905.219	1044	
905.245	1042	
905.271	1044	
905.297	1046	
905.323	1038	
905.349	1046	
905.375	1038	
905.401	1036	
905.427	1046	
905.453	1038	
905.479	1034	
905.505	1040	
905.53	1042	
905.556	1044	
905.582	1042	
905.608	1042	
905.634	1042	
905.66	1052	
905.686	1038	
905.712	1040	
905.738	1042	
905.764	1046	
905.79	1040	
905.816	1048	
905.842	1044	
905.868	1050	
905.894	1044	
905.92	1038	
905.945	1046	
905.971	1044	
905.997	1046	
906.023	1038	
906.049	1030	
906.075	1034	
906.101	1046	
906.127	1040	
906.153	1036	
906.179	1052	
906.205	1046	
906.231	1036	
906.256	1042	
906.282	1042	
906.308	1042	
906.334	1038	
906.36	1038	
906.386	1052	
906.412	1040	
906.438	1036	
906.464	1044	
906.49	1038	
906.515	1036	
906.541	1040	
906.567	1036	
906.593	1038	
906.619	1036	
906.645	1048	
906.671	1040	
906.697	1040	
906.723	1042	
906.748	1044	
906.774	1050	
906.8	1038	
906.826	1046	
906.852	1040	
906.878	1042	
906.904	1040	
906.93	1048	
906.955	1046	
906.981	1042	
907.007	1042	
907.033	1044	
907.059	1042	
907.085	1042	
907.111	1040	
907.136	1042	
907.162	1048	
907.188	1036	
907.214	1044	
907.24	1044	
907.266	1044	
907.292	1044	
907.317	1044	
907.343	1038	
907.369	1042	
907.395	1044	
907.421	1040	
907.447	1036	
907.473	1036	
907.498	1038	
907.524	1034	
907.55	1040	
907.576	1040	
907.602	1042	
907.628	1042	
907.653	1044	
907.679	1038	
907.705	1044	
907.731	1042	
907.757	1054	
907.783	1048	
907.808	1044	
907.834	1040	
907.86	1050	
907.886	1042	
907.912	1050	
907.937	1042	
907.963	1044	
907.989	1034	
908.015	1038	
908.041	1038	
908.067	1040	
908.092	1040	
908.118	1044	
908.144	1046	
908.17	1050	
908.196	1046	
908.221	1046	
908.247	1046	
908.273	1040	
908.299	1044	
908.325	1052	
908.35	1042	
908.376	1038	
908.402	1038	
908.428	1040	
908.454	1038	
908.479	1042	
908.505	1044	
908.531	1038	
908.557	1042	
908.583	1044	
908.608	1040	
908.634	1050	
908.66	1042	
908.686	1034	
908.711	1040	
908.737	1036	
908.763	1042	
908.789	1044	
908.815	1044	
908.84	1038	
908.866	1040	
908.892	1038	
908.918	1042	
908.943	1050	
908.969	1038	
908.995	1042	
909.021	1044	
909.046	1038	
909.072	1034	
909.098	1036	
909.124	1042	
909.149	1040	
909.175	1042	
909.201	1044	
909.227	1042	
909.252	1042	
909.278	1036	
909.304	1042	
909.33	1038	
909.355	1042	
909.381	1038	
909.407	1046	
909.433	1048	
909.458	1042	
909.484	1040	
909.51	1038	
909.536	1044	
909.561	1044	
909.587	1040	
909.613	1036	
909.639	1042	
909.664	1048	
909.69	1042	
909.716	1042	
909.741	1042	
909.767	1036	
909.793	1038	
909.819	1042	
909.844	1042	
909.87	1042	
909.896	1040	
909.921	1044	
909.947	1038	
909.973	1044	
909.999	1038	
910.024	1046	
910.05	1038	
910.076	1038	
910.101	1030	
910.127	1046	
910.153	1042	
910.179	1040	
910.204	1038	
910.23	1036	
910.256	1044	
910.281	1036	
910.307	1040	
910.333	1026	
910.358	1038	
910.384	1036	
910.41	1044	
910.435	1038	
910.461	1038	
910.487	1044	
910.513	1046	
910.538	1040	
910.564	1044	
910.59	1038	
910.615	1046	
910.641	1036	
910.667	1038	
910.692	1042	
910.718	1036	
910.744	1042	
910.769	1038	
910.795	1046	
910.821	1040	
910.846	1034	
910.872	1044	
910.898	1040	
910.923	1046	
910.949	1038	
910.975	1042	
911	1034	
911.026	1042	
911.052	1042	
911.077	1040	
911.103	1034	
911.129	1042	
911.154	1038	
911.18	1048	
911.205	1038	
911.231	1042	
911.257	1042	
911.282	1036	
911.308	1040	
911.334	1036	
911.359	1040	
911.385	1044	
911.411	1042	
911.436	1034	
911.462	1038	
911.487	1032	
911.513	1040	
911.539	1040	
911.564	1040	
911.59	1046	
911.616	1044	
911.641	1034	
911.667	1038	
911.692	1034	
911.718	1044	
911.744	1042	
911.769	1044	
911.795	1038	
911.821	1042	
911.846	1034	
911.872	1036	
911.897	1038	
911.923	1040	
911.949	1040	
911.974	1038	
912	1040	
912.025	1032	
912.051	1036	
912.077	1036	
912.102	1044	
912.128	1034	
912.153	1042	
912.179	1040	
912.205	1038	
912.23	1032	
912.256	1034	
912.281	1040	
912.307	1040	
912.332	1030	
912.358	1038	
912.384	1040	
912.409	1044	
912.435	1044	
912.46	1044	
912.486	1042	
912.512	1046	
912.537	1040	
912.563	1042	
912.588	1048	
912.614	1038	
912.639	1040	
912.665	1042	
912.691	1026	
912.716	1036	
912.742	1034	
912.767	1040	
912.793	1038	
912.818	1036	
912.844	1038	
912.869	1034	
912.895	1044	
912.921	1040	
912.946	1042	
912.972	1038	
912.997	1038	
913.023	1038	
913.048	1040	
913.074	1044	
913.099	1042	
913.125	1042	
913.15	1042	
913.176	1048	
913.202	1038	
913.227	1038	
913.253	1036	
913.278	1032	
913.304	1036	
913.329	1044	
913.355	1034	
913.38	1034	
913.406	1040	
913.431	1040	
913.457	1038	
913.482	1038	
913.508	1038	
913.533	1042	
913.559	1044	
913.584	1036	
913.61	1038	
913.635	1044	
913.661	1036	
913.687	1036	
913.712	1038	
913.738	1040	
913.763	1036	
913.789	1042	
913.814	1036	
913.84	1040	
913.865	1042	
913.891	1044	
913.916	1044	
913.942	1044	
913.967	1042	
913.993	1044	
914.018	1046	
914.044	1040	
914.069	1038	
914.094	1034	
914.12	1042	
914.145	1046	
914.171	1040	
914.196	1038	
914.222	1040	
914.247	1038	
914.273	1038	
914.298	1040	
914.324	1036	
914.349	1034	
914.375	1040	
914.4	1040	
914.426	1036	
914.451	1040	
914.477	1034	
914.502	1042	
914.528	1036	
914.553	1036	
914.579	1036	
914.604	1038	
914.629	1036	
914.655	1034	
914.68	1040	
914.706	1044	
914.731	1034	
914.757	1036	
914.782	1034	
914.808	1044	
914.833	1034	
914.859	1030	
914.884	1040	
914.909	1034	
914.935	1042	
914.96	1038	
914.986	1028	
915.011	1044	
915.037	1034	
915.062	1030	
915.087	1044	
915.113	1048	
915.138	1038	
915.164	1044	
915.189	1030	
915.215	1034	
915.24	1028	
915.266	1038	
915.291	1044	
915.316	1034	
915.342	1032	
915.367	1044	
915.393	1040	
915.418	1036	
915.443	1042	
915.469	1034	
915.494	1040	
915.52	1030	
915.545	1034	
915.57	1040	
915.596	1028	
915.621	1038	
915.647	1042	
915.672	1030	
915.698	1038	
915.723	1038	
915.748	1034	
915.774	1040	
915.799	1038	
915.825	1036	
915.85	1046	
915.875	1040	
915.901	1036	
915.926	1044	
915.951	1036	
915.977	1034	
916.002	1032	
916.028	1040	
916.053	1034	
916.078	1046	
916.104	1046	
916.129	1046	
916.155	1034	
916.18	1038	
916.205	1032	
916.231	1040	
916.256	1034	
916.281	1030	
916.307	1038	
916.332	1034	
916.357	1038	
916.383	1036	
916.408	1040	
916.434	1030	
916.459	1036	
916.484	1036	
916.51	1038	
916.535	1032	
916.56	1038	
916.586	1040	
916.611	1036	
916.636	1038	
916.662	1038	
916.687	1036	
916.712	1040	
916.738	1046	
916.763	1046	
916.788	1032	
916.814	1038	
916.839	1048	
916.864	1034	
916.89	1040	
916.915	1042	
916.94	1036	
916.966	1044	
916.991	1034	
917.016	1038	
917.042	1036	
917.067	1044	
917.092	1038	
917.118	1038	
917.143	1038	
917.168	1038	
917.194	1038	
917.219	1040	
917.244	1042	
917.27	1034	
917.295	1038	
917.32	1038	
917.346	1036	
917.371	1042	
917.396	1034	
917.422	1038	
917.447	1032	
917.472	1034	
917.497	1038	
917.523	1034	
917.548	1042	
917.573	1032	
917.599	1044	
917.624	1034	
917.649	1042	
917.675	1028	
917.7	1044	
917.725	1038	
917.75	1044	
917.776	1034	
917.801	1034	
917.826	1034	
917.852	1038	
917.877	1042	
917.902	1036	
917.927	1040	
917.953	1040	
917.978	1034	
918.003	1040	
918.028	1036	
918.054	1036	
918.079	1038	
918.104	1040	
918.13	1036	
918.155	1038	
918.18	1038	
918.205	1042	
918.231	1026	
918.256	1030	
918.281	1044	
918.306	1030	
918.332	1032	
918.357	1034	
918.382	1038	
918.407	1030	
918.433	1040	
918.458	1038	
918.483	1040	
